EDCS-ID	publication	province	place	dating from	dating to	status	inscription	Links	Latitude	Longitude	TM Place	language	photo
EDCS-60300335	CIL 03, 06944 = CIL 03, 12194 = RRMAM-02-01, 00817 = RRMAM-03-03, 00103a = RRMAM-03-08, p 5	Cappadocia	Keklikoluk / Siricis	244	305	Augusti/Augustae; miliaria; ordo senatorius; tituli operum; tria nomina; viri	"[I]mp(erator) Cae[s]/[ar Marcus Iul(ius)] / Philippus Piu[s Felix] / Inv[i]c[t]us [Augustus et] / [Marc]us Iuli[us Philippus] / nobilis[simus Caes]ar / vias [et pontes ve]tus/tate co[nlapsas res]tit/uerunt p[er Antoniu]m Me/mmium Hie[ro]nem v(irum) c(larissimum) leg(atum) / A[ugg(ustorum) pr(o) pr(aetore)] / [ // Imp(eratoribus) CCC(aesaribus) 3] / Diocletiano [3] / P(iis) F(elicibus) 3] / [3] Augg(ustis) [
material: lapis"		38.2034672	36.4600792			
EDCS-28501115	CIL 03, 06946 = IKomana 00010 = RRMAM-02-01, 00806 = RRMAM-03-03, 00098a	Cappadocia	Keklikoluk / Siricis	244	247	Augusti/Augustae; miliaria; ordo senatorius; tria nomina; viri	"[Imp(erator)] / Cae[s]/ar Marcu[s Iul(ius)] / Philippus Pius F[elix] / [I]nvictus Aug(ustus) [et] / [M]arcus Iul(ius) Philipp[us] / [no]bilissimus Caes[ar] / [vi]as et pontes vet[us]/[t]ate conlapsas res[t]/[itueru]nt per Anton[i]u[m] / [Mem]mium Hieronem / [v(irum) c(larissimum) l]eg(atum) Augg(ustorum!) pr(o) / pr(aetore) / [
material: lapis"		38.2034672	36.4600792			
EDCS-31200802	CIL 03, 12196 = RRMAM-02-01, 00810 = RRMAM-03-03, 00100b	Cappadocia	Keklikoluk / Siricis	251	253	Augusti/Augustae; miliaria; ordo senatorius; tituli operum; tria nomina; viri	"Im[p(erator)] / Cae[sar] / [C(aius)] Vi<b=V>i[us Trebo]/n[ianus] Gal[lus] / e[t I]mp(erator) [Caesar] / [C(aius)] Vi<b=V>ius / [V]el<dum=MU>n[ia]/[n]us Volu[sia]/[n]us Pii Felic(es) I[n]/[victi] Aug[g(usti) vias] / [e]t pontes [vet]/ustate con[l]/apsas restitu[e]/runt per A(ulum) V[irgilium] / Maximum [v(irum) c(larissimum)] / [leg(atum)] Aug[g(ustorum)] pr(o) [pr(aetore)] / [
material: lapis"		38.2034672	36.4600792			
EDCS-31200805	CIL 03, 12199 = IKomana 00024 = RRMAM-02-01, 00553 = RRMAM-03-03, 00089c	Cappadocia	Kemer / Kamer / Comana / Hierapolis	244	247	Augusti/Augustae; miliaria; ordo senatorius; tituli operum; tria nomina; viri	"[Imp(erator) Caes(ar)] / [Marcus Iul(ius) Phi]/[lippus Pius Fe]/[lix Invictus Aug(ustus)] / [et Marcus Iul(ius)] / [Philippus nobil(issimus) Ca]/es[ar] via[s et] / [po]ntes v[etust]/ate conla[ps]/as restituer/unt per Ant[o]/n[i]um Memm/ium Hieronem / v(irum) c(larissimum) leg(atum) Aug(usti) / pr(o) pr(aetore) // 
material: lapis"		38.3523134	36.4312736		GR	http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$RRMAM-03-03_00089c_1.jpg;$RRMAM-03-03_00089c_2.jpg
EDCS-31200812	CIL 03, 12206 = IKomana 00031 = RRMAM-02-01, 00547 = RRMAM-03-03, 00088a	Cappadocia	Kemer / Kamer / Comana / Hierapolis	244	247	Augusti/Augustae; miliaria; ordo senatorius; tituli operum; tria nomina; viri	"Imp(erator) [Caesar] / [Marc]us [Iul(ius) Phil]/[ipp]us Pius [Felix] / Invictus Aug(ustus) / [et Marcus Iul]ius / [Philippus nobili]ssi[mus] / [Caesar vi]a[s] e[t] pont[e]s / v[etust]ate [con]/lapsas restitu[erunt] / [per Antonium Memmium] / [Hier]one[m] le[g(atum) Aug(usti)] / [pro prae]to[re] / [
material: lapis"		38.3523134	36.4312736			
EDCS-28501112	CIL 03, 06942 = CIL 03, 06943 = RRMAM-02-01, 00818 = RRMAM-03-03, 00103b	Cappadocia	Mehemet	244	305	Augusti/Augustae; miliaria; ordo senatorius; tituli operum; tria nomina; viri	"Imp(erator) Caes/ar Marcus / [I]ul(ius) Philippus Piu/[s] Felix Invictus / Aug(ustus) et Marcus Iul(ius) / [P]hilippus nobilissi/[m]us Caesar vias / [et] pontes vetus/[tat]e conlapsas r/[es]tituer(unt) per An/[ton]ium Memmium Hie/[ron]em v(irum) c(larissimum) [leg(atum) Aug(usti)] / [pr(o) pr(aetore)] / [ // ] / et F(lavio) Val(erio) / Constantio / nob(ilissimis) Ca[e]/ss(aribus) [
material: lapis"						http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$RRMAM-03-03_00103b.jpg
EDCS-36500067	CIL 03, 06955 = CIL 03, 12212 = IKomana 00035 = RRMAM-02-01, 00561 = RRMAM-03-03, 00085c	Cappadocia	Mollahuseyin / Comana / Hierapolis	244	305	Augusti/Augustae; miliaria; ordo senatorius; tituli operum; tria nomina; viri	"Gal(erio) Val(erio) / Maximiano / [n]obil(issimo) C[aes(ari)] / [ // ] vias et pontes / vetustate / conlapsas / restituerunt / per Antonium / Memmium / Hieronem v(irum) c(larissimum) leg(atum) / Aug(usti) pr(o) pr(aetore) // 
material: lapis"		39.7198381	42.5939284		GR	
EDCS-60200029	RRMAM-02-01, 00563 = RRMAM-03-03, 00085d	Cappadocia	Mollahuseyin / Comana / Hierapolis	236	238	Augusti/Augustae; litterae erasae; miliaria; ordo senatorius; tituli operum; tria nomina; viri	"Imp(erator) / Caesar G(aius!) Iul(ius) / Verus Maximinus / Pius F[elix Inv]ictus / Aug(ustus) et G(aius!) Iulius Verus / [Ma]ximus nobilis/simus Caesar vias / et pontes vetusta/te conla<p=B>sas res/[tit]uerunt / per [[[Licinnium]]] / [[[Serenianum]]] / [leg(atum)] Aug{g}(usti) pr(o) pr(aetore) / [
material: lapis"		39.7198381	42.5939284			
EDCS-28501085	CIL 03, 06910 = RRMAM-02-01, 00749 = RRMAM-03-03, 00117a	Cappadocia	Ordekkoy / Arabissus			Augusti/Augustae; miliaria; ordo senatorius; tituli operum; tria nomina; viri	"] / imp(erator) trib(unicia) pot(estate) via/[s] et [po]nte/s r[e]stituerun[t] / [per] C(aium) Iuli[um] Oci[3] / [leg(atum)] Aug(usti) [pr(o)] pr(aetore) / C
material: lapis"		38.201031	36.868664			
EDCS-60200001	RRMAM-02-01, 00531 = RRMAM-03-03, 00075b	Cappadocia	Sariz / Imirzaga	244	247	Augusti/Augustae; miliaria; ordo senatorius; tituli operum; tria nomina; viri	"[Imp(erator) Caes(ar)] / Marcus Iul[ius] / Philippu[s Pius] / [Felix Invictu]s / [A]ug(ustus) [et Marcus Iu]liu[s] / [Philippus n]obi/[lissimus Caesar] / vias et [pontes] ve/tusta[te conlaps]/[as] restitu[erunt] / per An[tonium Mem]/[mium Hieronem] / [leg(atum) Aug(usti) pr(o) pr(aetore)] / [LVIII ]
material: lapis"		38.4802377	36.4970264		GR	
EDCS-28501011	CIL 03, 06053 (p 975) = RRMAM-03-03, 00151	Cappadocia	Sebinkarahisar / Koloneia			miliaria; tituli operum	"viam] / [re]sti[tuerunt(?)] / per O[
material: lapis"		40.2886007	38.4236116			
EDCS-60100036	RRMAM-03-03, 00038 = AE 2012, 01711	Cappadocia	Tolamehmet	252	252	Augusti/Augustae; miliaria; tituli operum; viri	"Imp(erator) C[a]es(ar) G(aius!) Vi<b=V>ius / Trebon(ia)nus Gallus / Pius Fel(ix) Aug(ustus) et / Imp(erator) Caes(ar) C(aius) Tre/boni(an)us <V=B>eldu/<mn=NM>ianus Volu/sianus Piu[s] / Fel(ix) Aug(ustus) [trib(unicia)] / pot(estate) co(n)[s(ul) p(ater) p(atriae)] / viam [restituerunt] / per [
material: lapis"		40.4908501	34.9934674			
EDCS-28501116	CIL 03, 06947 = IKomana 00012 = RRMAM-02-01, 00570 = RRMAM-03-03, 00093a	Cappadocia	Yesilkent / Yalak / Comana / Hierapolis	244	247	Augusti/Augustae; miliaria; ordo senatorius; tituli operum; tria nomina; viri	"[Imp(erator) Caesar] / [Marcus Iul(ius) Phi]/[lippus Pius] / [Felix Invic]/[tus Aug(ustus) et] / Marc[us Iul(ius) Phi]/lippus n[obili]/ssimus Cae/sar vias e[t p]/ontes ve[tu]/state conl[a]/psas r[e]st[i]t[u]/erunt [per Ant]/onium M[emm]/ium Hie[rone]/m v(irum) c(larissimum) [leg(atum)] / Aug(usti) [pr(o) pr(aetore)] / [
material: lapis"		38.295966	36.4355095			
EDCS-60200041	RRMAM-02-01, 00573 = RRMAM-03-03, 00093d	Cappadocia	Yesilkent / Yalak / Comana / Hierapolis	244	305	Augusti/Augustae; miliaria; tituli operum; viri	"Imp(erator) / Caes(ar) Ma/rc<us=O> / Iul(ius) Philip/pus Pius Feli/x [3] / [6] / [3 nobilis]/simus Caesar vias / et pontes ve/tustate conl/apsas rest[it]ue[r]/unt pe[r // ] / Gal(erio) Val(erio) / Maximiano / nobil(issimo) Caes(ari) / [
material: lapis"		38.295966	36.4355095			
EDCS-60200044	RRMAM-03-03, 00093g = AE 2012, 01715	Cappadocia	Yesilkent / Yalak / Comana / Hierapolis	244	247	Augusti/Augustae; miliaria; ordo senatorius; tituli operum; tria nomina; viri	"Imp(erator) [Caes(ar)] / [Marcu]s Iul(ius) P[hilippus] / [Pius Felix] In[victus Aug(ustus)] / [et Marc]us [Iul(ius) Philippus] / [nobili]ssimus Caesar / vias et pontes vet/[ustat]e conlapsa[s] / [restitu]erunt / [per Antonium Mem]/[mium Hieronem v(irum) c(larissimum)] / [leg(atum) Aug(usti)] pr(o) pr(aetore) / CXLV // 
material: lapis"		38.295966	36.4355095		GR	
EDCS-32300086	CIL 03, 14333,09 = CIL 17-04, 00240	Dalmatia	Ivosevci / Burnum	253	260	Augusti/Augustae; miliaria; tituli operum; viri	"Imp(eratori) [Caes(ari)] / P(ublio) Lici[n(io) Valer(iano)] / Pio F[el(ici) Aug(usto) p(ontifici) m(aximo)] / trib(unicia) p[ot(estate) co(n)s(uli) et] / Imp(eratori) [Caes(ari) P(ublio) Licin(io)] / Ga[llieno Aug(usto)] / vi[as et pontes] / [vetustate] / [conlapsas] / [restituerunt]
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD058127;lu_23031 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD058127	44.0160408	16.0072244			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp
EDCS-22300290	CIL 11, 03126 (p 1323) = CIL 14, *00409 = D 05374 = Campedelli 00120 = AE 2011, +00371	Etruria / Regio VII	Civita Castellana / Falerii	76	200		Viam / Augustam / a porta Ci/mina usque / ad Anniam et / viam sacram / a chalcidico / ad lucum Iunon(is) / Curritis vetustate / consumptas a novo / restituerunt ex / HS C m(ilibus) n(ummum) duo Publii / Nigrinii Martialis / pater et Dexter / filius ob honores / et immunitates / omnes in se con/stitutas d(ecreto) d(ecurionum)	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N154688;cil14_fva_p23;de_21dessuoft%23page/357/mode/2up | http://www.edr-edr.it/edr_programmi/res_complex_comune.php?do=book&id_nr=EDR154688&partId=1	42.295226	12.409170			
EDCS-31200793	CIL 03, 12184 = RRMAM-02-01, 00797 = RRMAM-03-03, 00108q	Galatia	Kavak / Lystra			miliaria; ordo senatorius; tituli operum; tria nomina; viri	"] / [vias et pon]t[es vetus]/[tate co]n[l]aps[as] / [resti]tu[er]unt [per A(ulum)] / [Vir]gil[ium Maxi]/mum [virum] c[lari]s[simum] / l[e]g(atum) Augg(ustorum) / pr(o) pr(aetore) / [
material: lapis"		37.5598544	32.4498365			
EDCS-07600451	ZPE-43-168 = AE 1986, 00683	Galatia	Uluborlu / Apollonia	198	198	Augusti/Augustae; miliaria; ordo senatorius; tituli operum; tria nomina; viri	"[Imp(erator) Cae]s(ar) L(ucius) Sept[imius Sev]/[erus] Pius Perti[nax] / [Aug(ustus)] Arab(icus) Adiab[eni]/[cu]s Parthicus [max(imus)] / [pon]tifex max(imus) [tr(ibunicia)] / [pot(estate)] VI imp(erator) XI co(n)s(ul) / [pro]co(n)s(ul) et Imp(erator) Cae[s(ar)] / [M(arcus) Aur(elius)] Antoninus Au(gustus) / Part(hicus) max(imus) / [viam] restituerunt / [per T(itum)] Atticium [N]/orbanum Stra/bonem leg(atum) / Aug(usti) pr(o) pr(aetore) mil(ia) / VIII
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD006400 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD006400	38.0783289	30.450945			
EDCS-09500302	CIL 17-02, 00135 = CIL 12, 05534 = IR-01, 00024 = RISch-03, 00319 = CAG-01, p 79 = CAG-01-02, p 292	Gallia Narbonensis	Prevessin-Moens	235	238	Augusti/Augustae; miliaria; tituli operum; viri	"Imp(erator) Caes(ar) / [C(aius)] Iul(ius) Maximinus / Aug(ustus) et C(aius) Iul(ius) / Maximus nobil(issimus) / [C]aes(ar) pontes et / vias vetustat(e) / conla<p=B>s(as) rest(ituerunt) / col(onia) Eq(uestri) m(ilia) p(assuum) III
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0000445 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0000445	46.257389	6.0873747			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$RISch-03_00319_1.jpg;$RISch-03_00319_2.jpg;PH0000372
EDCS-09500243	CIL 17-02, 00080 = ILN-02-R, 00059 = IR-03, 00080 = CAG-04, p 388 = AE 2003, +01074	Gallia Narbonensis	Riez / Reii Apollinaris	210	210	Augusti/Augustae; litterae erasae; miliaria; tituli operum; viri	"[Imp(erator) C]a[es(ar)] / [L(ucius) Septim(ius) Seve]r[us Pius] / [Pertin(ax) Aug(ustus) pont(ifex) max(imus) trib(unicia)] / [p]ote[st(ate) 3] i[mp(erator) 3 co(n)s(ul) 3] / [Im]p(erator) [C]a[es(ar) M(arcus) A]ure[l(ius)] / Antoninus P[iu]s / Fel(ix) [Aug(ustus) pont(ifex)] / [ma]x[imus] tri[b(unicia) p]ot[est(ate) 3] / co(n)s(ul) III / [[et P(ublius) Sept(imius)]] / [[Geta 3]] / [v]i[as et pontes] / restituerunt / II
material: lapis"		43.8176907	6.0930048			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ILN-02-R_00059_1.jpg;$ILN-02-R_00059_2.jpg
EDCS-09500297	CIL 17-02, 00130 = CIL 13, 09058 = IR-01, 00029 = EpHel 2019, +00030	Germania superior	Dully	235	238	Augusti/Augustae; litterae erasae; miliaria; tituli operum; viri	"[[Imp(erator) [Caes(ar) C(aius)] Iul(ius)]] / [[Maximinus [P(ius) F(elix) A(ugustus)] e[t]]] / [[C(aius) Iuli(us) Maxi[mu]s nobiliss(imus) Caes(ar)]] pon/tes et vias vetust(ate) / conla<p=B>s(as) restit(uerunt) / col(onia) Equ(estri) m(ilia) p(assuum) VII
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0053595 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0053595	46.4304617	6.2957383			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TR_CIL_13_09058_1.jpg;$TR_CIL_13_09058_2.jpg;$TR_CIL_13_09058_3.jpg;$TR_CIL_13_09058_4.jpg;$TR_CIL_13_09058_5.jpg;$TR_CIL_13_09058_6.jpg;$TR_CIL_13_09058_7.jpg;$TR_CIL_13_09058_8.jpg;$TR_CIL_13_09058_9.jpg;$TR_CIL_13_09058_10.jpg
EDCS-10301635	CIL 17-01, 00161 = IRMusNav 00008 = MiliariTarrac 00106	Hispania citerior	?	238	238	Augusti/Augustae; miliaria; ordo senatorius; viri	"[I]mp(erator) Caes(ar) G(aius!) Iu[l(ius) Verus] / Maximinus P(ius) F(elix) Au[g(ustus) Germ(anicus)] / max(imus) Part(hicus) max(imus) Sarm(aticus) [max(imus) pont(ifex)] / [m]ax(imus) tribunic(ia) potes(tate) [V(!) imp(erator) VII p(ater) p(atriae) co(n)s(ul)] / [pr]oco(n)s(ul) et G(aius!) Iul(ius) Verus [Maximus nob(ilissimus)] / [Ca]es(ar) Germ(anicus) max(imus) Da[c(icus) max(imus) Sarm(aticus)] / max(imus) princeps iu[ventutis f(ilius) d(omini)] / nostri G(ai!) Iul(i) Ve[ri Maximini] / [P(ii)] F(elicis) Aug(usti) vias e[t pontes tem]/[po]r(is) vetust(ate) conl[ap(sos) restit(uerunt)] / [a]gent(e) Q(uinto) Decio leg(ato) [Augg(ustorum) pr(o) pr(aetore)]
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=A19142;HD041389;CO0118014 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD041389 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0118014					
EDCS-67100049	CIL 17-01, 00204a	Hispania citerior	Ampudia	236	238	Augusti/Augustae; miliaria; ordo senatorius; praenomen et nomen; tituli operum; viri	"filius] Imp(eratoris) C(a)es(aris) C(ai) I[ul(i)] / [Ve]ri Max[im]i[ni] P(ii) F(elicis) [Aug(usti)] / vias e[t] ponte[s tem]/poris vetusta[te] / [c]onlaps[os restit]/ueru[nt curante] / [Q(uinto) Decio leg(ato) Augg(ustorum) pr(o) pr(aetore)] / [
material: lapis"		41.9148751	-4.7792135			
EDCS-29900420	CIL 17-01, *00021 = MiliariTarrac 00268	Hispania citerior	Avellaneda	238	238	Augusti/Augustae; miliaria; ordo senatorius; viri	"Imp(eratori) Caesari G(aio!) Iu[l]io Vero / Maximino Pio Felici A[ug(usto) G]ermanico / max(imo) Dacico max(imo) Sarmatico max(imo) / pont(ifici) max(imo) trib(unicia) pot(estate) V(!) imp(eratori) VII p(atri) p(atriae) co(n)s(uli) / proco(n)s(uli) / G(aio!) Iulio Vero Max(imo) nob(ilissimo) Caesari / Germanico max(imo) Dacico max(imo) / Sarmatico max(imo) p[r]incipi{i} iu(v)entutis / fil(io) d(omini) n(ostri) / Imp(eratoris) G(ai!) Iuli Veri Maximini P(ii) F(elicis) Aug(usti) / via[s] et pontes tempore vetustatis / conlapsos restituerunt / curan(te) Q(uinto) Decio leg(ato) Augg(ustorum) pr(o) pr(aetore) c(larissimo) viro
material: lapis"		43.2290662	-3.1624366			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$MC_MiliariTarrac_00268_1.jpg;$MC_MiliariTarrac_00268_2.jpg;$MC_MiliariTarrac_00268_3.jpg
EDCS-05600122	CIL 02, 04756 (p XLIX, 994) = EE-08-02, p 456 = D 00490 = MiliariHispanico 00134	Hispania citerior	Braga / Bracara Augusta			Augusti/Augustae; miliaria	"Imp(erator) Caes(ar) G(aius!) Iulius / Verus Maximinus P(ius) F(elix) / Aug(ustus) Germanic(us) max(imus) Dacic(us) / max(imus) Sarmatic(us) max(imus) pont(ifex) / max(imus) trib(uniciae) potestatis / V imp(erator) VII p(ater) p(atriae) cons(ul) pro/co(n)s(ul) et G(aius!) Iulius Verus / Max(imus) nobilissimus Caesa[r] / Germanic(us) max(imus) Dacic(us) / max(imus) Sarmatic(us) max(imus) princeps / iu(v)entutis filius d(omini) n(ostri) Imp(eratoris) G(ai!) / Iuli Veri Maximini P(ii) F(elicis) Aug(usti) / vias et pontes tempore / vetustatis conlapsos / restituerunt curante Q(uinto) / Decio leg(ato) Augg(ustorum) pr(o) pr(aetore) / a Brac(ara) Aug(usta) m(ilia) p(assuum) I
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=A10295;CO0053166;de_01dessuoft%23page/119/mode/2up | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0053166	41.5510583	-8.4280045			
EDCS-29700358	MiliariHispanico 00015 = HEp 2003/04, 00816	Hispania citerior	Braga / Bracara Augusta			Augusti/Augustae; miliaria	"Maxim]ini P(ii) F(elicis) Aug(usti) via[s et po]ntes / tempore v[etustati]s / conlapsos res[tit]uerunt / curante Q(uinto) [Deci]o leg(ato) [
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=A29049	41.5510583	-8.4280045			
EDCS-00380532	AE 1994, 01055	Hispania citerior	Cercedilla				Imperator 3 Maximinus et Maximus 3 Caesar 3] / [vias et pontes temporis vet]ustate cor/[rupt(as) rest(ituerunt) curante Q(uinto)] Decio leg(ato) Aug(usti) pr(o) pr(aetore) / [	http://db.edcs.eu/epigr/partner.php?s_language=en&param=A7379;HD051527 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD051527	40.7412931	-4.0558002			
EDCS-20400249	CIL 17-01, 00272 = ILMadrid 00125 = MiliariTarrac 00108 = HEp 1995, 00550	Hispania citerior	Cercedilla, iuxta	238	238	Augusti/Augustae; miliaria; ordo senatorius; viri	"[Imp(erator) Caes(ar) C(aius) Iul(ius) Verus Maximinus P(ius) F(elix) Aug(ustus) Germ(anicus) max(imus) Dacic(us) max(imus) Sarmat(icus) max(imus) pontif(ex) max(imus) trib(unicia) potest(ate) V imp(erator) VII p(ater) p(atriae) co(n)s(ul) proco(n)s(ul) et Caius Iul(ius) Verus Maximus nobilissimus Caes(ar) Germ(anicus) max(imus) Dacic(us) max(imus) Sarmat(icus) max(imus) princeps iuventutis fil(ius) d(omini) n(ostri) Imp(eratoris) C(ai) Iul(i) Veri Maximini P(ii) F(elicis) Aug(usti) / [vias et pontes temporis vet]ustate cor/[rupt(os) rest(ituerunt) curante Q(uinto)] Decio leg(ato) Aug(ustorum) pr(o) pr(aetore) / m(ilia) p(assum) XVII
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=A17588;HD041461 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD041461	40.745583	-4.068889			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp
EDCS-05600238	CIL 02, 04870 = EE-08-02, p 474 = MiliariHispanico 00149	Hispania citerior	Fornelos			Augusti/Augustae; miliaria	"Imp(erator) Caes(ar) C(aius) Iul(ius) Verus / Maximinus P(ius) F(elix) Aug(ustus) Germ(anicus) / max(imus) Dac(icus) max(imus) Sarma(ticus) max(imus) / pont(i)f(ex) max(imus) trib(unicia) pot(estate) V / imp(erator) VII p(ater) p(atriae) co(n)s(ul) proco(n)s(ul) et / C(aius) Iul(ius) Verus Maximus no/bilissimus Caes(ar) Germ(anicus) max(imus) / Dac(icus) max(imus) Sarm(aticus) max(imus) / princ(eps) iuventutis filius / Imp(eratoris) d(omini) n(ostri) C(ai) Iul(i) Veri Maxi/mini P(ii) F(elicis) Aug(usti) vias et / pont(es) tempor<i=E>s vetustatis conlaps(os) / restituerunt / curante Q(uinto) D[ecio] / leg(ato) Augg(ustorum) pr(o) pr(aetore) / a Brac(ara) m(ilia) p(assuum) XVIII
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=A10410	41.5156072	-8.6759376			
EDCS-05600254	CIL 02, 04886 = CIL 17-01, 00214 = MiliariTarrac 00107 = CIRPBurgos 00587	Hispania citerior	Gijano, iuxta	238	238	Augusti/Augustae; miliaria; ordo senatorius; viri	"Imp(eratori) Caes(ari) G(aio!) Iulio Vero / Maximino Pio Felici Aug(usto) Germanico / max(imo) Dacico max(imo) Sarmatico max(imo) / pont(ifici) max(imo) trib(unicia) pot(estate) V(!) imp(eratori) VII p(atri) p(atriae) co(n)s(uli) / proco(n)s(uli) / G(aio!) Iulio Vero Max(imo) nob(ilissimo) Caesari / Germanico max(imo) Dacico max(imo) / Sarmatico max(imo) principi iuventutis / fil(io) d(omini) n(ostri) / Imp(eratoris) G(ai!) Iuli Veri Maximini P(ii) Fel(icis) Aug(usti) / vias et pontes tempore vetustatis / conlapsos restituerunt / curan(te) Q(uinto) Decio leg(ato) Augg(ustorum) pr(o) pr(aetore) c(larissimo) v(iro)
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=A10426;CO0053177;HD041395 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD041395 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0053177	43.159889	-3.234056			
EDCS-29100967	AE 1966, 00217	Hispania citerior	La Trinchera				Imp(erator) Caes(ar) C(aius) Iulius Verus Max(iminus) / Pius Aug(ustus) Germ(anicus) max(imus) Dac(icus) max(imus) / Sarm(aticus) max(imus) pont(ifex) max(imus) / imp(erator) IV p(ater) p(atriae) co(n)s(ul) proco(n)s(ul) / et C(aius) Iulius Verus Max(imus) / nobilissimus Caes(ar) / princ<e=I>(eps) iuventutis filius do(mini) n(ostri) Imp(eratoris) C(ai) Iuli Veri / vias et pontes tempor<um=A> / vetustate co(n)laps(os) / restituerunt curante / Q(uinto) L(ucio) Decio leg(ato) pr(o) pr(aetore) Bracara / milia pas(s)u<um=S> XXXVII	http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0053639;HD015905 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD015905 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0053639	41.8935624	-8.068343			
EDCS-15100112	AquaeFlaviae-1997, 00476 = MiliariHispanico 00468 = HEp 1997, 00522 = IRG-04, 00045	Hispania citerior	Maceda / Aquae Flaviae			Augusti/Augustae; miliaria; ordo senatorius; tituli operum; tria nomina; viri	"Imp(erator) Ca[es(ar) C(aius) I]ul(ius) Verus / [Maximinus] Pius Fel(ix) [Aug(ustus)] / [G]e[rm(anicus) max(imus) D]acicus max(imus) [Sarm(aticus)] / [m]a[x(imus) trib(unicia) pot(estate)] V imp(erator) V[II] p(ater) [p(atriae)] / co(n)[s(ul)] pr[o]co(n)s(ul)] et / G(aius!) Iul(ius) [Ma]ximus [nobi]/lis[simus Ca]esar Ger(manicus) ma[x(imus)] / Da[c(icus) max(imus) S]arm(aticus) max(imus) [princeps] / iuv[entutis fil(ius) d(omini)] n(ostri) / Imp(eratoris) C[aes(aris) C(ai) Iul(i) V]er(i) M[aximini Pii] / Fel(icis) [Aug(usti) vias et] pont[es temporis] / vet[ustate con]lapsos [restituerunt] / cu[ra agente] / Q(uinto) De[cio leg(ato) Aug]g(ustorum) pr(o) pr(aetore) [c(larissimo) v(iro)] / [a Brac(ara)] m(ilia) p(assum) LXXX
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=A7823	42.2707963	-7.650832			
EDCS-29900421	CIL 17-01, *00022 = MiliariTarrac 00269	Hispania citerior	Ocharan			Augusti/Augustae; miliaria; ordo senatorius; viri	"Imp(eratori) Caesari G(aio!) Iu[l]io Vero / Maximino Pio Felici Aug(usto) Germanico / max(imo) Dacico max(imo) Sarmatico max(imo) / pont(ifici) max(imo) trib(unicia) pot(estate) V imp(eratori) VII p(atri) p(atriae) / proco(n)s(uli) / G(aio!) Iulio Vero Max(imo) nob(ilissimo) Caesari / Germanico max(imo) Dacico max(imo) / Sarmatico max(imo) p[r]incipi iu(v)entutis / fil(io) d(omini) n(ostri) / Imp(eratoris) G(ai!) Iuli Veri Maximini P(ii) F(elicis) Aug(usti) / vias et pontes tempore vetustatis / conlapsos restituerunt / curan(te) Q(uinto) Decio leg(ato) Augg(ustorum) pr(o) pr(aetore) c(larissimo) v(iro)
material: lapis"		43.374803	-3.2160718			
