EDCS-ID	publication	province	place	dating from	dating to	status	inscription	Links	Latitude	Longitude	TM Place	language	photo
EDCS-29601472	CIL 03, 10637	Pannonia inferior	Dunaujvaros / Dunapentele / Intercisa	217	218	Augusti/Augustae; litterae erasae; miliaria; ordo senatorius; tituli operum; tria nomina; viri	"Imp(erator) Caesar / M(arcus) [[[Opellius]]] Severus / [[[Macrinus]]] Pius Aug(ustus) / co(n)s(ul) proco(n)s(ul) trib(unicia) pot(estate) / [[[et Opellius Diadumenianus]]] / nobilissimus Caesar / vias et pontes vetustate / corrupta[s restitueru]nt / cura(m) a<g=C><e=I>[[[nte Aelio]]] / [[[Tricciano]] [leg(ato) Aug(usti) pr(o) pr(aetore)] / [ab Aq(uinco) m(ilia) p(assuum) 3]
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD073942 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD073942	46.9670241	18.9397061			
EDCS-28900088	CIL 03, 04636 = CIL 03, 10658	Pannonia inferior	Pilisszanto / Aquincum	217	218	Augusti/Augustae; miliaria; tituli operum; viri	"[Imp(erator) Caes(ar) Ma]rcus / [Opellius Sever]us / [Macrinus Pius Aug(ustus)] co(n)s(ul) / [proco(n)s(ul) trib(unicia) pot(estate)] et / [Opellius Diadu]menianu[s] / [nobilissimus Ca]e[s]ar / [vias et pontes ve]tus/[tate corruptas restituerunt] / [a Br]<i=E>get[ione]
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD074688;CO0053217 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD074688 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0053217	47.6697354	18.886467			
EDCS-13900032	AE 1953, 00011	Pannonia inferior	Racalmas	217	217	Augusti/Augustae; litterae erasae; miliaria; ordo senatorius; tituli operum; tria nomina; viri	"Imp(erator) Caes(ar) / M(arcus) [[Opell(ius)]] Severus / [[Macrinus]] Pius Aug(ustus) co(n)s(ul) proco(n)s(ule) trib(unicia) pot(estate) / [[Opell(ius) Diadumenianus]] / nobilissimus Caes(ar) vias / et pontes vetustate corruptas / restitue[runt] cura agente / [[Ael(io) Tricciano]] leg(ato) / Augg(ustorum) pr(o) pr(aetore) / ab Aq(uinco) / m(ilia) p(assuum) XLV
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD018323;lu_12853 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD018323	47.0259018	18.9393279			http://db.edcs.eu/epigr/bilder.php?bilder.php?bild=pp
EDCS-08900542	AE 1980, 00716	Pannonia inferior	Racalmas	217	217	Augusti/Augustae; litterae erasae; miliaria; ordo senatorius; tituli operum; tria nomina; viri	"Imp(erator) Caes(ar) / M(arcus) [[Opell(ius)]] Severus / [[Macrinus]] Pius Aug(ustus) / co(n)s(ul) trib(unicia) pot(estate) / [[Opell(ius) Diadum[enianus]]] / nobilissimus Caes(ar) / vias et pontes vetustate / corruptas restituerunt / cura agente [[[Ael(io) Tricciano]]] leg(ato) Aug[[g(ustorum)]] / pr(o) pr(aetore) ab Aq(uinco) / m(ilia) p(assuum) XLIII
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD006036;lu_12854 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD006036	47.0259018	18.9393279			http://db.edcs.eu/epigr/bilder.php?bilder.php?bild=pp
EDCS-28701238	CIL 03, 03726 = CIL 03, 10635 = Erdelyi-1954, 00311	Pannonia inferior	Szalkszentmarton	217	218	Augusti/Augustae; litterae erasae; miliaria; ordo senatorius; tituli operum; tria nomina; viri	"Imp(erator) Caes(ar) [[M(arcus) [Opellius]]] / Seve<r=P>us M[acrinus] / Pius Aug(ustus) co(n)[s(ul)] proco(n)s(ul) / trib(unicia) pot[est(ate) [[et Opellius]]] / [[[Diadumenianus]]] nobilissimus / Caes(ar) vias et pontes vetustate / corruptas restituer[u]nt / cura agente [[[Aelio]]] / [[[Tric]c[iano]]] / leg(ato) Aug(usti) pro <p=R>r(aetore) / ab Aq(uinco) / m(ilia) p(assuum) XLVI
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD073941;lu_13369 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD073941	46.9755241	19.0132851			http://db.edcs.eu/epigr/bilder.php?bilder.php?bild=$CIL_03_03726.jpg;pp
EDCS-28701228	CIL 03, 03720	Pannonia inferior	Tarnok / Aquincum	217	218	Augusti/Augustae; miliaria; ordo senatorius; tituli operum; viri	"Imp(erator) Caesar M(arcus) [Opel]/lius Severus [Macrinus] / Pius [A]ugustus trib(unicia) [po]/test(ate) [co(n)s(ul) proco(n)s(ul)] et [M(arcus) Opellius] / [Diadumenianus] nobilissi/mus Caesar vias et po[ntes]/ vetusta[te] cor[ruptas] / restitu[e]ru[nt] cu[ra a]/[ge]nte Utr[3] / [leg(ato)] Augg(ustorum) [pr(o) pr(aetor?)] / ab Aq(uinco) m(ilia) p(assuum) / [6]
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD074893 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD074893	47.3668787	18.8660065			
EDCS-28701236	CIL 03, 03725	Pannonia inferior	Titel / Acumincum	217	218	Augusti/Augustae; litterae erasae; miliaria; tituli operum; viri	"[Imp(erator) C]aes(ar) / [M(arcus) Opellius] Severus / [Macrinus] Pius Aug(ustus) / [co(n)s(ul) pro]co(n)s(ul) trib(unicia) pot(estate) / [et M(arcus) [[Opell(ius) Diadumenian(us)]]] / [nobi]lissimus Caes(ar) / [vias] et pon[t]es / [vetu]stat[e] corruptas / [restitue]r[unt 3] cura agen/[te [[3]]] / [ab] A[q(uinco) m(ilia) p(assuum)] / [3]LII
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD074898 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD074898	45.204631	20.311359			
EDCS-30600075	CIL 03, 06467 = CIL 03, 10618	Pannonia inferior	Ujlak / Buda-Ujlak	217	218	Augusti/Augustae; miliaria; ordo senatorius; tituli operum; viri	"Imp(erator) C[aes(ar) M(arcus) Opel]lius Severus / <Ma=C>c<r=V>[inus Pius Aug]ustus c[o(n)s(ul)] p<r=P>o/[co(n)s(ul) tribunicia] potestate et / [M(arcus)] <O=C>[pellius Diadumen]<ia=SE>u<s=O> / [n]<o=I>[biliss(imus) Caesar via]s <e=F>t p/on[tes vetust]ate <c=G>orr<up=DV>[tas] / re[stituerunt] cura agen/te [3]no legato / Au[g(usti) pr(o) pr(aetore)] ab Aq(uinco) / I
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD074886 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD074886	47.5288548	19.0372981			
EDCS-28900067	CIL 03, 04640	Pannonia superior	Ebersdorf	201	201	Augusti/Augustae; miliaria; ordo senatorius; tituli operum; tria nomina; viri	"et] / [Imp(erator) Caes(ar) M(arcus) Aurel(ius) Antoninus(?)] / [Pius Aug(ustus) Fel]ix [tr(ibunicia) p(otestate) proco(n)s(ul)] / [et [[P(ublius) Sept(imius) Geta Caes(ar)]] vias et(?)] / [pontes corrupt(as)] ve[tust(ate) rest(ituerunt)] / [curante Fabi]o Cilo[ne] / [legato] Aug[g(ustorum) pr(o) pr(aetore)] / [a K(arnunto)] m(ilia) p(assuum) XII
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD074186;CO0117285 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD074186 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0117285	48.2842061	15.8625827			
EDCS-44200217	AE 2006, 01032	Pannonia superior	Gorenje Karteljevo / Neviodunum	200	201	Augusti/Augustae; litterae erasae; miliaria; ordo senatorius; tituli operum; tria nomina; viri	"[Imp(erator) C]aes(ar) L(ucius) Se/[ptim]ius Seve/[rus Pius] Perti/[nax Aug(ustus) A]rab(icus) / [Adiab(enicus) Part]h(icus) m(aximus) / [pont(ifex) m]ax(imus) tr(ibunicia) / [potest(ate) VII]II imp(erator) XI / [co(n)s(ul) II proc]o(n)s(ul) / [[[et P(ublius) Septimius Geta]]] / [[[Caesar]] vias et p]ontes / [vetustate corr]uptas / [restituerunt] cur/[ante Fabio Cilone leg(ato) Aug(usti) pr(o)] pr(aetore)
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD031953 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD031953	45.8680937	15.1427543			
EDCS-28900090	CIL 03, 04638	Pannonia superior	Komarom / Komorn / Brigetio	200	201	Augusti/Augustae; litterae erasae; miliaria; ordo senatorius; tituli operum; tria nomina; viri	"Imp(erator) Caes(ar) / L(ucius) Sept(imius) Severus Pius Pert(inax) / A[ug(ustus)] Arab(icus) Adiab(enicus) Part(hicus) max(imus) / pont(ifex) max(imus) trib(unicia) pot(estate) VIIII / imp(erator) XI co(n)s(ul) II proco(n)s(ul) p(ater) p(atriae) et / Imp(erator) Caes(ar) M(arcus) Aur(elius) Antonin(us) / Pius Aug(ustus) Fel(ix) [tr]ib(unicia) pot(estate) IIII pr[o]/co(n)s(ul) [[[3]] via]s / et pont(es) vetust(ate) corrupt(as) / rest(ituerunt) curante Fab(io) Cilone / leg(ato) Augg(ustorum) pr(o) [pr(aetore)] a Br[i]geti(one) / m(ilia) p(assuum) III
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD074402;CO0053218 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD074402 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0053218	47.7417349	18.1218256			
EDCS-26600111	CIL 03, 04623 (p 1794) = ILSlov-01, 00200	Pannonia superior	Mokrice / Mokritz	200	201	Augusti/Augustae; litterae erasae; miliaria; tituli operum; viri	"[I]mp(erator) Caes(ar) L(ucius) Sep[timius Severus] / [Piu]s [P]er[tinax Aug(ustus) Arab(icus) Adiab(enicus)] / [Parth(icus)] ma[x(imus) pont(ifex) max(imus) trib(unicia) pot]/[estate VIIII] im[p(erator) XI co(n)s(ul) II pro]/[co(n)]s(ul) p(ater) p(atriae) et [Imp(erator) Caes(ar) M(arcus) Aur(elius)] / [An]tonin[us Pius Aug(ustus) Felix] / [tri]b(unicia) pot(estate) II[II proco(n)s(ul) et P(ublius) Sept]/[[[imius Geta]] Caes(ar) vias et] / [p]ontes [vetustate] / [co]rrupt[as resti]/[t]uerunt [3] / [3]ASIN[3] / [3]XXI
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0053214;HD068543 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD068543 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0053214	45.972442	14.3038911			
EDCS-59500050	AE 2010, 01251	Pannonia superior	Nyergesujfalu / Neudorf an der Donau / Crumerum	201	201	Augusti/Augustae; litterae erasae; miliaria; ordo senatorius; tituli operum; tria nomina; viri	"] / [[[Geta Caes(ar)]] vi]as et [pon]t[es vetus]/[tate corr]upt(os) rest(ituerunt) [curante] / [Fab(io) Cilone] leg(ato) [Augg(ustorum) pr(o) pr(aetore)] / [a Brig(etione)] / [m(ilia) p(assuum) XX]
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD008540 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD008540	47.7607852	18.5545212			
EDCS-12600001	TAM-04-01, 00011 = RRMAM-01, 00004 = RRMAM-02-01, 00591 = RRMAM-03-04, 00066	Pontus et Bithynia	Izmit / Nicomedia	115	116	Augusti/Augustae; miliaria; tituli operum; viri	"Imp(erator) [Caesar] / divi Ne[rvae f(iilius) Nerva] / [Traianus Optimus Aug(ustus)] / [Germanicus Dacicus] / [Parthicus pont(ifex) max(imus) tr(ibunicia) p(otestate) XX] / [imp(erator) XIII co(n)s(ul) VI] / p(ater) p(atriae) viam vetustate / corruptam restituit / a Nicome(dia) I // 
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD037378 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD037378	40.765382	29.9406983		GR	
EDCS-12600002	TAM-04-01, 00012 = RRMAM-01, 00002 = RRMAM-02-01, 00592 = RRMAM-03-04, 00064	Pontus et Bithynia	Izmit / Nicomedia	115	116	Augusti/Augustae; miliaria; tituli operum; viri	"Imp(erator) Caesar divi {fi} Ner/vae fi(ilius) Nerva Traianus Opt<i=U>/mus Aug(ustus) Germanicus Daci/cus Parthicus pontif(e)x maxi/mus trib(unicia) potest(ate) XX imp(erator) XI co<n=U>(sul) / VI p(ater) p(atriae) viam vetustate cor/ruptam restituit a Nicome/[dia 3] // 
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD037380 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD037380	40.765382	29.9406983		GR	
EDCS-08400525	RRMAM-01, 00008b = IK-10-01, 01002 = RRMAM-02-01, 00239 = RRMAM-03-04, 00072c = AE 1984, 00830	Pontus et Bithynia	Medetli	114	115	Augusti/Augustae; miliaria; tituli operum; viri	"Imperator Caesar divi / Nervae filius Nerva Traianus / Opt<i=U>mus Augustus Germanicus / Dacicus Parthicus pontifex ma/ximus trib(unicia) potest(ate) XVIIII imp(erator) / XI co(n)s(ul) VI p(ater) p(atriae) viam vetustate cor/ru{m}p{a}tam restituit / a Nicaea / [
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD002266 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD002266	40.2882526	30.1239304			
